age_certification	cinema_release_date	cinema_release_week	full_path	full_paths	id	is_nationwide_cinema_release_date	localized_release_date	max_season_number	object_type	original_language	original_release_year	original_title	poster	provider	runtime	short_description	title
	2017-07-20	2017_29	/kr/영화/fantastic-journey-to-oz	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/fantastic-journey-to-oz'}	307847		2017-07-20		movie	ru	2017	Урфин Джюс и его деревянные солдаты	/poster/81828152/{profile}	nvs	82.0	어느 날, 몰래 들어간 할머니의 방에서 마법 구두를 발견한 ‘도로시’!  구두를 세 번 부딪히자 동화 속 ‘에메랄드 시티’에 불시착하는데…!  한편, 그곳에는 사악한 목수 ‘어핀’이 생명을 불어넣는 마법가루로 에메랄드 시티 정복을 꿈꾸고 있는데…  ‘도로시’와 현명해진 ‘허수아비’, 따뜻한 마음을 갖게 된 ‘양철나무꾼’, 용감해진 ‘사자’는 과연 에메랄드 시티를 무사히 지켜낼 수 있을까?	오즈: 신기한 마법가루
	2017-04-25	2017_17	/kr/영화/wolf-children	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/wolf-children'}	43008		2017-04-25		movie	ja	2012	おおかみこどもの雨と雪	/poster/8872077/{profile}	nvs	117.0	평범한 여대생 하나는 강의실에서 우연히 만나게 된 그에게 반하게 되고, 곧 사랑에 빠지게 된다. 하지만 그는 평범한 사람이 아닌 늑대인간이었다. 늑대인간과의 동화 같은 사랑 후에 남은 것은 두 아이뿐. 눈 내리는 날에 태어난 누이 유키, 비 내리는 날 태어난 동생 아메. 두 아이에게는 커다란 비밀이 있는데, 바로 흥분하면 귀가 쫑긋, 꼬리가 쏘옥 나오는 늑대아이라는 것. 남들과 조금 다른 육아, 남들과 살짝 다른 고민을 하며 신비로운 운명을 살아가는 남매와 특별한 두 아이를 키우는 엄마의 이야기가 시작된다.	늑대아이
	2019-02-13	2019_7	/kr/영화/sinbasdeuwa-mabeob-yangtanja	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/sinbasdeuwa-mabeob-yangtanja'}	361503	True	2019-02-13		movie	da	2018	Hodja fra Pjort	/poster/104939767/{profile}	nvs	81.0	작은 마을에서 벗어나 큰 세상을 모험하고 싶은 주인공 ‘신밧드’. 옆집의 양탄자 가게 할아버지는 ‘신밧드’에게 마법 양탄자를 빌려주며, 주문을 외우면 뭐든지 할 수 있다고 얘기한다. 덕분에 마법 양탄자를 타고 똑똑한 염소 ‘라야’와 함께 금으로 덮여있는 황제의 도시에 도착한 ‘신밧드’! 하지만 곧 욕심 많은 황제에게 양탄자를 뺏길 위기에 놓이게 되는데… 과연, 마법 양탄자와 함께 무사히 ‘다이아몬드’를 할아버지에게 데려갈 수 있을까?‘신밧드’와 함께 모두 주문을 외워 봐! ‘라아날, 자탄양’!	신밧드와 마법 양탄자
			/kr/영화/yobi-the-five-tailed-fox	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/yobi-the-five-tailed-fox'}	85359				movie	ko	2007	천년여우 여우비	/poster/10582879/{profile}	nvs	86.0	여우비는 꼬리 다섯 달린 여우 소녀. 100년을 넘게 살았지만 인간의 나이로 치면 10살, 이제 막 사춘기를 맞이하는 소녀입니다. 지구에 불시착한 외계인 요요들 6마리와 한 지붕 아래 살고 있습니다.  어느 날, 산 속에서 또래의 인간 아이들을 우연히 만나게 되는 여우비. 그 중 금이라는 남자아이에게 마음이 끌리는 자신을 발견합니다. 호기심 반, 설레임 반으로 인간과의 생활을 시작한 여우비에게 환상적인 모험의 세계가 펼쳐집니다.	천년여우 여우비
	2019-05-30	2019_22	/kr/영화/piteopaen-hukeu-seonjanggwa-gyeoltuyi-nal	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/piteopaen-hukeu-seonjanggwa-gyeoltuyi-nal'}	440108		2019-05-30		movie	en	2019	Peter Pan: The Quest for the Never Book	/poster/130381308/{profile}	nvs	90.0	일 년 중 낮이 가장 긴 오늘은 네버랜드의 단 하루뿐인 축제가 벌어지는 날! 즐거운 하루를 계획하던 피터팬과 친구들 앞에 영원한 라이벌 후크 선장이 등장한다. 네버랜드의 알려지지 않은 위험한 비밀이 담긴 마법책을 손에 넣은 후크 선장은 피터팬과 웬디 일행을 점점 더 위험한 상황으로 몰아넣기 시작하는데… 과연 피터팬은 새로운 악당들의 등장으로 역대급 위험에 처한 네버랜드를 구할 수 있을까?	피터팬: 후크 선장과 결투의 날
			/kr/영화/ronal-the-barbarian	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/ronal-the-barbarian'}	170112				movie	da	2011	Ronal Barbaren	/poster/86295019/{profile}	nvs	86.0	로날은 메탈로니아 최고 전사 부족인 바바리안족 일원이다. 바바리안 부족은 크론의 후예로, 크론은 과거에 어둠의 악마 ‘잘’을 무찌른 영웅이다. 강건한 바바리안들과는 다르게 돌연변이처럼 나약하고 겁이 많은 ‘로날’은 항상 조롱거리가 되지만, 악마 ‘잘’의 기를 받아 메탈로니아를 지배하려 하는 볼카자르가 바바리안 족을 습격하고 부족민은 모두 볼카자르에게 잡혀가는 부족의 위기가 찾아 왔을 때, 그는 홀연히 나서 부족들을 구하리라 다짐하며 고난의 여정을 시작하는데..	로날 더 바바리언
	2018-04-19	2018_16	/kr/영화/bob-the-builder-mega-machines	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/bob-the-builder-mega-machines'}	322689	True	2018-04-19		movie	en	2017	Bob the Builder: Mega Machines	/poster/54001970/{profile}	nvs	59.0	스프링 시티에 생긴 각종 문제를 언제나 척척 해결하는 건축가 밥아저씨와 그의 팀.  그들이 맡게 된 새로운 프로젝트는 바로 스프링 시티에 깨끗한 물을 공급하기 위해 저수지에 튼튼한 댐을 건설하는 일!  거대한 댐을 건설하기에는 노랑이와 우람이 그리고 길쭉이로는 부족하다고 느낀 밥아저씨는  결국 초대형 중장비 메가 머신을 가진 이웃 건축가 콘래드에게 도움을 요청한다.  그러나 사실 콘래드는 스프링 시티의 영웅으로 불리는 밥아저씨를 질투해  메가 머신 중 슈퍼 불도저 에이스를 협박해 댐을 파괴하려는 음모를 꾸미고 있었는데…  과연 밥 아저씨는 물에 잠길 위험에 빠진 스프링 시티를 무사히 구해낼 수 있을까?	극장판 뚝딱뚝딱 밥아저씨: 메가 머신의 역습
			/kr/TV-프로그램/aidorumasuta-shindereragaruzu	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/aidorumasuta-shindereragaruzu'}	36690			2.0	show	ja	2015	アイドルマスター シンデレラガールズ	/poster/142192743/{profile}	nvs		"얼마 전까지 우리는

공주님을 동경하기만 하는 평범한 여자아이였습니다.

눈부신 성 근사한 드레스 다정한 왕자님

그것은 자신에게 먼 꿈이라고 쭉 생각했는데

하지만 어느 때 운명의 만남을 통해

우리는 마법에 걸렸습니다.

그것은 아주 근사한 마법..."	THE iDOLM@STER Cinderella Girls
	2019-02-27	2019_9	/kr/영화/syupeomini-2	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/syupeomini-2'}	436249	True	2019-02-27		movie	fr	2019	Minuscule 2 - Les mandibules du bout du monde	/poster/107418115/{profile}	nvs	89.0	겨울나기 준비가 한창인 숲속 친구들. 흑개미 ‘틈틈이’와 그의 친구들은, 인간 세상에서 달콤한 ‘절대 설탕’을 공수하던 중 숙적인 불개미 ‘욕심이’ 일당을 다시 만나고 위기에 빠지게 된다! ‘틈틈이’를 구하러 온 무당벌레 ‘땡글이’. 하지만 구출 과정에서 사고로 ‘땡글이’ 아들인 ‘땡돌이’가 캐리비안 ‘과들루프’ 섬으로 발송되는 택배 박스에 실리게 된다. 아빠 ‘땡글이’와 거미 친구 ‘예민이’, 그리고 흑개미 ‘틈틈이‘는 ‘땡돌이’를 구하기 위해 긴급 구조 드림팀을 결성해 캐리비안으로 떠나게 되는데…!	슈퍼미니 2
			/kr/TV-프로그램/trickster-jiang-hu-chuan-luan-bu-shao-nian-tan-zhen-tuan-yori	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/trickster-jiang-hu-chuan-luan-bu-shao-nian-tan-zhen-tuan-yori'}	52906			1.0	show	ja	2016	Trickster -江戸川乱歩「少年探偵団」より-	/poster/141577604/{profile}	nvs		"It is the 2030s. The Boy Detectives Club gathers under Kogorō Akechi, the mysterious detective. The group solves cases great and small using their unique skills. One day, a member of the club, Kensuke Hanazaki, meets the boy Yoshio Kobayashi. Kobayashi's body cannot die due to the effects of the ""Unidentifiable Mist,"" but he yearns for death, and shirks from contact with other people. Taking an interest in him, Hanazaki invites him to join the Boy Detectives Club. Their meeting is connected to the fate tying together Kogorō Akechi, and the era's greatest villain, the Fiend With Twenty Faces."	트릭스터-에도가와 란포「소년탐정단」으로부터-
	2018-12-06	2018_49	/kr/영화/beongaemaenyi-bimil	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/beongaemaenyi-bimil'}	465620	True	2018-12-06		movie	ko	2018	번개맨의 비밀	/poster/121931731/{profile}	nvs	68.0	대한민국 어린이들의 슈퍼히어로 번개맨!  번개맨은 처음부터 용감한 영웅이었을까?!  조이랜드를 지키기 위해 일곱번개를 찾아 떠나는 번개맨과 친구들의 흥미진진한 모험!  겁많고 소심한 소방대원에서 아이들의 슈퍼파워 영웅 ‘번개맨’이 되기까지 아무도 몰랐던 놀라운 비밀까지!	번개맨의 비밀
			/kr/영화/solrotalculgwi	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/solrotalculgwi'}	462224				movie	ko	2016	솔로탈출귀	/poster/116639352/{profile}	nvs	83.0	짝사랑 하는 그녀와 성공적인 연애를 위해 가입한 심령동아리에서 자신도 모르게 귀신을 볼 수 있는 능력을 가진 모태솔로 ‘정훈’. 인간환생 시험을 앞둔 처녀귀신 ‘지선’을 만나며 목적달성을 위한 모종의 계약을 맺는다. 이승도 저승도 모를 은밀한 거래를 시작한 둘은 곧 서로에게 미묘한 감정을 느끼게 되는데…!!	솔로탈출귀
			/kr/영화/run-of-the-mill	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/run-of-the-mill'}	49709				movie	en	1999	Run of the Mill	/poster/11291437/{profile}	nvs	8.0	Oscar winning animator, Borge Ring (Anna and Bella), uses his expertise in animation to weave the tale of a young boy from a happy family who falls victim to a drug dealer who exploits the boy's curiosity about drugs with a disastrous result. Without the use of dialogue we see the boy exists inside a transparent bubble. His peers grow up to active social lives, while he continues to fly inside his bubble, isolated, within an insular world that the boy's increasingly desperate parents are unable to penetrate.	Run of the Mill
	2017-05-05	2017_18	/kr/영화/kurokos-basketball-last-game	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/kurokos-basketball-last-game'}	416357	True	2017-05-05		movie	ja	2017	Kuroko no Basket: Last Game	/poster/63504580/{profile}	nvs	91.0	The Generation of Miracles, including Kagami and Kuroko, form Team Vorpal Swords to challenge Team Jabberwock to a revenge match after the latter disparaged all Japanese basketballers as monkeys.	Kuroko's Basketball: Last Game
			/kr/영화/guide-dog	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/guide-dog'}	35970				movie	en	2006	Guide Dog	/poster/12042209/{profile}	nvs	6.0	"This twisted sequel to the Oscar-nominated film ""Guard Dog"" details the continuing adventures of an eager canine. This time he takes a job helping the blind, but still leaves a path of destruction in his wake."	Guide Dog
			/kr/영화/aya-of-yop-city	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/aya-of-yop-city'}	175946				movie	fr	2013	Aya de Yopougon	/poster/92248104/{profile}	nvs	84.0	사랑보단 공부가 더 좋은 요푸공 최고미녀 아야, 문어발 연애 고수 빈투, 미용실, 쇼핑, 남자 꽁무니 쫓기에 빠져있는 일명 ‘미쇼남’ 아주아까지 세 절친 사이에 부잣집 도련님이 등장한다. 멋진 남자를 사로잡기 위한 매력발산이 한창일 무렵, 예기치 않게 아주아의 임신 소식이 들려온다. 아이아빠가 누구인 지 알지만 사실대로 말 할 수는 없다?! 한번의 실수로 이들의 결혼 프로젝트는 겉잡을 수 없이 커져가는데..	아야의 밤엔 사랑이 필요해
			/kr/영화/belles-magical-world	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/belles-magical-world'}	54352				movie	en	1998	Belle's Magical World	/poster/11121913/{profile}	nvs	67.0	옛날 어느 멋진 성에 왕자님이 살고 있었다. 어느 추운 겨울날, 늙은 여자 거지가 찾아와서 하룻밤만 쉬어가게 해달라고 부탁했지만, 왕자는 매몰차게 거절했다. 순간, 여신으로 변한 거지 여인은, 그에 대한 벌로 왕자와 성 전체에 마법을 걸었고, 마법의 장미꽃이 지기 전까지 야수로 변한 왕자를 진정 사랑하는 여인이 나타나지 않으면, 평생 그 상태로 살아야 한다는 저주를 내렸다.  세월이 흘러 벨리아라는 마을의 아름다운 처녀가 야수의 포로로서 성에 함께 살게 되었다. 시계로 변한 집사장콕스워즈, 촛대 루미에, 미세스팟 등은 벨이 마법을 풀어주길 기다리며 그녀를 환영한다. 하지만 야수가 너무나 무례하게 구는 적이 많아서 벨과 야수는 때때로 크게 싸우곤 하는데...어느 날 저녁 식사를 함께 하게 된 야수와 벨. 야수가 점잖고 공손한 어조로 식사에 초대해 벨은 즐거운 기분으로 초대에 응하게 된다. 그런데, 거실의 큰 촛대인 샨드리라가 자신의 밝은 빛을 뽐내고 싶어서 점점 식탁에 가까이 내려오자, 더위에 짜증이 난 야수는 다른 사람을 전혀 배려하지 않고 추운 겨울 창문을 열어젖힌다. 야수의 무례한 행동에 화가 난 벨은 그를 꾸짖으며 방으로 돌아가 버리고 두 사람은 상대방이 먼저 사과하기 전에는 말도 하지 않겠다며 싸우게 된다. 결국 둘을 사랑하게 하려는 계획은 어긋나고 이제 다시 둘을 친해지게 만들어야 하는데...	벨의 마법의 세상
			/kr/TV-프로그램/baeteulgeol-haiseukul	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/baeteulgeol-haiseukul'}	58033			1.0	show	ja	2017	Battle Girl High School	/poster/141764695/{profile}	nvs		Based on COLOPL's school action role-playing game. Set in the year 2045. The world has been contaminated by Irousu (mysterious invaders who suddenly appeared), and humans find themselves restricted and contained. Standing boldly against these invaders are ordinary girls everywhere, without a powerful army or even weapons.	배틀걸 하이스쿨
			/kr/TV-프로그램/ineungbaeteuleun-ilsanggye-sogeseo	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/ineungbaeteuleun-ilsanggye-sogeseo'}	20015			1.0	show	ja	2014	異能バトルは日常系のなかで	/poster/14801078/{profile}	nvs		"안도 쥬라이를 포함해 문예부에 속한 다섯 명은 반년 전 터무니없는 능력에 눈을 떴다.

그리고 장대한 학원 이능 배틀의 세계로 발을 내딛…

…지 못하였는데.

이능력을 가지게 되었지만 일상은 완전무결하게 평화로웠다.

세계를 멸망시킬 비밀 기관 따위는 없었다! 이능 전쟁도 없었다! 용사, 마왕 따위 있지도 않았다.

그래서 문예부는 이 초월적인 능력을 낭비하기로 했다.

하지만 줄곧 이능 배틀을 동경해 오던 안도 쥬라이는 진정한 싸움의 순간을 기다리고 있는데…

신 이능배틀 & 러브 코미디, 개막!"	이능배틀은 일상계 속에서
			/kr/TV-프로그램/tian-zhong-kunhaitsumokedaruge	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/tian-zhong-kunhaitsumokedaruge'}	38721			1.0	show	ja	2016	田中くんはいつもけだるげ	/poster/141951745/{profile}	nvs		This unconventional, surrealist comedy follows an exhausted high school boy who, despite multiple attempts from his friends, still manages to spectacularly... sleep. Much to the chagrin of the energetic (at times bossy) Oota, Tanaka is often found in a blissful state of lethargy, possessing the ability to doze off in any situation, especially in mid-sentence!	田中くんはいつもけだるげ
	2017-02-22	2017_8	/kr/영화/wheres-the-dragon	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/wheres-the-dragon'}	238826		2017-02-22		movie	zh	2015	Where‘s the Dragon?	/poster/81809452/{profile}	nvs	97.0	사람들의 띠를 수호하는 열두 마리 동물 중 어느 날 용이 갑자기 사라진다. 용을 찾을 수 있는 유일한 단서는 인간 세계의 소녀 ‘유진’이 가지고 있는 ‘용의 비늘’뿐!  사라진 용으로 인해 세상이 혼란스러워지자, 이를 지켜보던 옥황상제는 용을 못 찾으면 띠를 수호하는 열두 동물들을 다시 뽑겠다고 선언하고, 남은 열한 마리 동물들은 ‘유진’과 함께 모험을 시작하게 되는데... 과연 ‘유진’과 열한 마리 동물들은 ‘용’을 찾고, 세상을 구할 수 있을까	용을 찾아서
15			/kr/TV-프로그램/3weolyi-raion	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/3weolyi-raion'}	42043			2.0	show	ja	2016	３月のライオン	/poster/11564075/{profile}	nvs		도쿄 시타마치에서 혼자 사는 17세의 프로 쇼기(일본 장기)기사 키리야마 레이. 하지만 그는 어린 시절 사고로 가족을 잃고, 깊은 고독을 안은 채 살아가는 소년이었다. 살아가기 위해 장기를 잡고, 그로 인해 다시 고뇌하는 그의 앞에 나타난 것은 아카리, 히나타, 모모 세 자매. 밝고 상냥한 그녀들과 접하는 동안 레이에게도 변화가 찾아오는데…….	3월의 라이온
			/kr/영화/legend-of-a-rabbit	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/legend-of-a-rabbit'}	184642				movie	zh	2011	兔侠传奇	/poster/12299935/{profile}	nvs	89.0	"볼수록 매력적인 허당 토끼 투와 친구들의 초특급 모험!  3D로 즐겨라!  쿵푸의 ‘쿵’자도 모르는 시골 요리사 토끼 ‘투’.  푸짐한 뱃살과 하늘 높은 줄 모르고 쭉 뻗은 귀를 가지 그는 한적한 시골의 호떡 요리사.  버거운 몸매와는 사뭇 다른 반죽 신공으로 빚어낸 호떡은 많은 이의 사랑을 독차지한다.  하지만, 세상을 노리는 검은 음모는 그를 예측할 수 없는 운명의 소용돌이 속으로 빠져들게 하고…
 스릴 넘치는 액션과 역대 최강의 동물 캐릭터들 속에서
 터질듯한 볼 살이 묘(卯)하게 매력적인 투와 친구들은 과연 주어진 미션을 성공하고 위험에 처한 세상을 구해낼 것인가!"	레전드 오브 래빗
			/kr/영화/jeonggeulbeonci-neoguri-haejeogdangwa-bomuljido	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/jeonggeulbeonci-neoguri-haejeogdangwa-bomuljido'}	152265				movie	en	2014	The Jungle Bunch 2: The Great Treasure Quest	/poster/86815976/{profile}	nvs	43.0	아빠가 남겨 준 신비의 보물지도를 너구리 해적단에게 빼앗기고만 수지!  정글을 지키는 타이거 펭귄 모리스와 친구들은 보물 지도를 다시 되찾기 위해 수지와 함께 바다로 떠난다.  전설의 옐로우 드래곤이 살고 있다는 보물섬, 모리스와 수지, 그리고 친구들은 너구리 해적단을 물리치고 무사히 보물을 찾을 수 있을까?	정글번치: 너구리 해적단과 보물지도
			/kr/영화/popinq	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/popinq'}	245734				movie	ja	2016	POP IN Q	/poster/141941999/{profile}	nvs	95.0	곧 중학교를 졸업하는 코미나토 이스미는 아름다운 조각을 줍게된다. 그러자 이상한 세계에서 헤매게 되고 같은 조각을 가진 또래의 아오이, 코나츠, 아사히와 만나게 된다. 거기에 수수께끼의 생명체가 출현한다.  팝핀족은 시간의 계곡에서 모든 세계의 시간을 제어하는 존재로, 시간이 붕괴의 위기를 맞이하고 있다고 말한다. 그 것을 저장하는 방법은 시간의 조각이 이끌고 온 소녀들이 댄스를 한마음으로 하는 것. 그리고 댄스 경험자의 사키가 나타나게 되는데.....	포핀Q
			/kr/영화/pokemon-the-movie-diancie-and-the-cocoon-of-destruction	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/pokemon-the-movie-diancie-and-the-cocoon-of-destruction'}	151978				movie	ja	2014	ポケモン・ザ・ムービーXY 破壊の繭とディアンシー	/poster/99774155/{profile}	nvs	76.0	보석포켓몬 '멜리시'들이 평화롭게 살아가던 '다이아몬드 광산국'에 엄청난 위기가 찾아왔다!  바로 나라를 유지하는 힘인 '신성한 다이아'가그 운명을 다 하려 하고 있는 것!  신성한 다이아를 만슬 수 있는 것은 오직 이 나라의 공주 '디안시'뿐!  디안시는 그 힘을 얻기 위해 생명의 포켓몬 '제르네아스'를 찾아 먼 길을 떠나는데...!  그런데, 그 앞에 나타난 것은 ... 파괴의 포켓몬 '이벨타르?!'  이제 지우와 친구들,  그리고 디안시가 멸망해가는 왕국을 구하기 위한 대모험에 나선다!!	극장판 포켓몬스터 XY: 파괴의 포켓몬과 디안시
			/kr/TV-프로그램/jagyeolyi-taggusonyeo	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/jagyeolyi-taggusonyeo'}	53069			1.0	show	ja	2016	灼熱の卓球娘	/poster/141844727/{profile}	nvs		9연승의 제왕이 함락되고 파란의 시대를 맞이한 중학교 여자 탁구계. 스즈메가하라 중학교를 찾아온 작열의 전학생, 츠무지카제 코요리가 탁구계에 새로운 돌풍을 몰고 온다. 꿈을 향한 탁구 소녀들의 불타는 이야기	작열의 탁구소녀
			/kr/영화/gaeguri-wanggug-2	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/gaeguri-wanggug-2'}	321006				movie	en	2016	Frog Kingdom : Sub-Zero Mission	/poster/84399719/{profile}	nvs	85.0	평화롭던 왕국에 또 다시 어둠이 찾아든다.  누군가 왕국의 비밀인 ‘크리스탈 개구리’에 대한 이야기를 퍼뜨리고 다니는 것.  위기를 직감한 왕의 명령으로 ‘프레디’를 비롯한 전사들은  왕국의 운명이 걸린 크리스탈 개구리를 지키기 위해 신비의 땅으로 향하는데...  악당 애꾸눈 일당의 계략에 빠진 재키 공주와 프레디, 그리고 전사들은  과연 왕국을 구할 수 있을 것인가?!	개구리왕국 2
	2018-11-08	2018_45	/kr/영화/culdong-sobanggwan-saem-oegyein-daesodong	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/culdong-sobanggwan-saem-oegyein-daesodong'}	285745	True	2018-11-08		movie	en	2017	Fireman Sam: Alien Alert	/poster/79265149/{profile}	nvs	60.0	어두운 숲 속은 물론 가파른 절벽까지, 위험에 빠진 사람들이 있는 곳이라면 어디든지 달려가 사람들을 구해주는 최고의 영웅 소방관 샘.  샘 덕분에 평화로운 나날을 보내던 폰티판디 마을에 어느 날 정체불명 불빛이 포착되고, 인기 TV쇼 ‘출동! 외계인 탐험대’의 MC 벅 더글러스가 찾아온다.  들뜬 마을 사람들과 말썽꾸러기 아이들은 외계인 탐험대가 되기 위해 UFO를 찾아 나서고, 급기야 아이들이 있는 숲에 큰 산불이 발생하는데...	출동! 소방관 샘: 외계인 대소동
	2016-11-10	2016_45	/kr/영화/gamba	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/gamba'}	241353		2016-11-10		movie	ja	2015	GAMBA ガンバと仲間たち	/poster/83862865/{profile}	nvs	92.0	바다를 보기 위해 항구로 떠난 ‘감바’와 ‘만푸쿠’는  그 곳에서 하얀 악마 ‘노로이’에게 위협받고 있는 ‘추타’를 만나게 된다.  가족을 구하기 위해 항구로 달려온 ‘추타’는 모두에게 도움을 요청하지만  ‘노로이’의 무서움을 알고 있는 이들은 모두 그를 외면한다.  오직 ‘감바’만이 용기를 내어 ‘추타’를 돕겠다고 나서고,  이윽고 ‘요이쇼’, ‘가쿠샤’, ‘보보’ 등 친구들도 용기를 내기 시작하는데…  꼬마 히어로 ‘감바’와 친구들의 위대한 모험이 시작된다!	감바의 대모험
			/kr/TV-프로그램/somyeoldosi	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/somyeoldosi'}	88979			1.0	show	ja	2019	消滅都市	/poster/123891201/{profile}	nvs		어느 날, 소멸해버린 한 도시를 배경으로 배달부 '타쿠야'가 소멸에서 살아남은 유일한 소녀 '유키'의 의뢰로 함께 소멸의 도시 로스트로 향하는 도중, 갖가지 고난과 역경을 헤쳐나가는 이야기	소멸도시
	2017-08-31	2017_35	/kr/영화/syupeoori-taeyangeul-jikyeora	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/syupeoori-taeyangeul-jikyeora'}	244886		2017-08-31		movie	en	2016	Quackerz	/poster/32045288/{profile}	nvs	81.0	"바깥 세상이 궁금하지만 나는 법을 알려주지 않는 아빠 때문에 섬에 갇혀 늘 홀로 지루한 시간만 보내던 천방지축 오리 ‘롱웨이’. 어느 날, ‘롱웨이’의 섬을 차지하려는 청둥오리 무리가 나타나고, 외롭던 ‘롱웨이’는 청둥오리 대장의 딸인 ‘에리카’와 절친이 된다!
 한편, 자신이 100년에 한번 찾아오는 악당에 맞서 태양을 지키는 슈퍼오리 히어로임을 알게 된 ‘롱웨이’. 악당 마녀 ‘나우트’는 그런 ‘롱웨이’의 능력을 빼앗아 영원한 젊음을 얻고 태양을 없애 섬을 암흑으로 만들어 버릴 계획을 세우는데…  태양을 지키기 위해서는 나는 법을 배워야 한다!
 히어로가 된 ‘롱웨이’는 여자친구 ‘에리카’와 함께 마녀를 물리치고 태양을 지켜낼 수 있을까?"	슈퍼오리: 태양을 지켜라
			/kr/영화/alvin-and-the-chipmunks-the-road-chip	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/alvin-and-the-chipmunks-the-road-chip'}	1832				movie	en	2015	Alvin and the Chipmunks: The Road Chip	/poster/9909961/{profile}	nvs	92.0	"가수 활동을 접고 휴식을 보내던 사고뭉치 악동 3인방 앨빈, 사이먼, 테오도르는 때마침 아빠의 청혼 계획을 알게 된다. 여자친구와 함께 여행을 떠난 아빠를 쫓아 마이애미로 향한 앨빈과 슈퍼밴드!
 비행기에서 대소동으로 탑승 금지령은 물론 항공사 보안요원 석스의 추격까지 쉴 새 없이 터지는 사건사고들로 마이애미는 점점 더 멀어져만 가는데……
 과연 칩멍크 3인방은 아빠의 청혼을 막을 수 있을까?"	앨빈과 슈퍼밴드: 악동 어드벤처
			/kr/영화/alvin-and-the-chipmunks-the-squeakquel	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/alvin-and-the-chipmunks-the-squeakquel'}	141437				movie	en	2009	Alvin and the Chipmunks: The Squeakquel	/poster/9889422/{profile}	nvs	88.0	"완소 슈퍼 아이돌 VS 섹시 걸그룹의 최강 배틀
 전 세계를 사로잡을 신나고 화려한 무대가 열린다  미국, 유럽, 북극 에스키모에게 까지 절대적인 사랑을 받으며 세계적 아이돌 스타로 급부상한 앨빈, 사이먼, 테오도르!! 월드 투어로 바빴던 스케줄을 뒤로하고 평범한 학생으로의 생활을 시작한다. 하지만 슈퍼 스타가 가는 곳마다 쏟아지는 스포트 라이트는 피할 수 없는 법. 여학생들의 환호, 학교 교장마저 열혈 팬을 자처하며 식을 줄 모르는 인기가 계속된다.  학교의 명예를 걸고 음악대회에 대표 출전을 제의받은 ‘앨빈과 슈퍼밴드’. 음악 클럽을 위기에서 구해내야만 하는 막중한 임무를 맡았지만, 학교 풋볼 선수로 대활약하면 더욱 유명세를 타기 시작한 앨빈이 팀활동을 무시한 채 개인 행동을 하며 점점 불화를 일으킨다. 한편 대회 준비가 한창인 그들 앞에 나타난 귀엽고 깜찍한 여성 걸 그룹 ‘원더멍스’. 뛰어난 가창력, 섹시한 댄스를 선보이는 무서운 신인들이 학교 대표자리를 두고 ‘앨빈과 슈퍼밴드’에게 과감히 도전장을 내민다. ‘앨빈과 슈퍼밴드’는 슈퍼스타의 자리를 지켜 낼 수 있을지, ‘원더멍스’가 일으킬 파워는 어느 정도일지. 훨씬 더 깜찍하고 한층 더 화려해진 최강 아이돌들의 무대가 열린다."	앨빈과 슈퍼밴드 2
